0.34627184664495714 0.28903871595104624 0.45953145572082754 0.8479820471780752 0.052946190421969075 0.2931817936236145 
0.6332711466772052 0.46211590727418383 0.3739431576397737 0.32585980139597437 0.7121655742339671 0.7268036319553133 
0.584414677839208 0.625102862708476 0.3341422216776416 0.08724048515512722 0.6087652286803656 0.14795260147861833 
0.5543934866146509 0.9653165412713081 0.6720207613669804 0.6923917619297727 0.4766820588624205 0.9377887875320889 
0.2706944371460949 0.49524448291842443 0.6397046817301497 0.5796167720677282 0.49431628546177137 0.23291995527296833 
0.6324375449420413 0.23302953365265644 0.5702940209521915 0.5916718383440278 0.5421177218325305 0.6762017525337451 
0.7676974530731391 0.692650913956966 0.12151737581634525 0.9142762313132671 0.7621231880776436 0.32119178676057814 
0.08124493543435579 0.5242077948587615 0.07687413112879848 0.5296155789520801 0.4146448512518446 0.752783456171219 
0.5102238387026874 0.1029068043940996 0.4879445991981114 0.06163012224460268 0.14058697192609593 0.5047518364955863 
0.5161625759047992 0.6709169699210034 0.9772169695998424 0.9305340503768993 0.22497142874220932 0.4220155621960927 
0.6452259427635456 0.76824175555512 0.8659306607399937 0.18661543318343538 0.6305367371118621 0.785313947634678 
0.7319989084177407 0.29484968654552657 0.7748340255188847 0.8843253907100124 0.5562053169484587 0.3005585570902547 
0.6696183236870333 0.3719047729477949 0.26545332676859024 0.5961596863239669 0.3797056005775935 0.5978416983639409 
0.18960128007677945 0.7108522710224431 0.3035453974695199 0.5201685178191762 0.9043272154115383 0.5228980482907829 
0.9174911571457061 0.9435735941670041 0.27301569458537644 0.31189814184625353 0.3995593093396143 0.35731510648110837 
0.29157351066130394 0.3738977129894417 0.9513243009465586 0.3624729716498715 0.2579027153964215 0.5923106828153989 
0.1590264689808748 0.46906597238117614 0.5315164318268457 0.14890291672715344 0.16575998393548647 0.25006612051340266 
0.7735809636986336 0.18850123347324826 0.7630717709417023 0.27441461453855365 0.7277907545122919 0.6992704722471372 
0.7396057117918637 0.2632447504911429 0.583811475224234 0.3425971209498635 0.8564107791646298 0.22460155831105277 
0.17380223662679462 0.2375610073604857 0.7785187242071537 0.6822297480132349 0.8389579744146074 0.23093603973747567 
0.3464420224703717 0.31515123563008207 0.2755648120477542 0.38829590587212975 0.22908248473929288 0.6722253991052864 
0.725543734875758 0.4954258326527494 0.9302013142914363 0.44720017199228407 0.16836283587191075 0.4168100878240489 
0.2367439058933189 0.516264731145411 0.6221762613260582 0.44161384647350505 0.72324627653423 0.786296781180176 
0.6893969076587776 0.996354063567601 0.7903599151720851 0.6155926952144279 0.7147979298266677 0.4287432792601371 
0.5538244009873539 0.09969462968897408 0.23522557176068892 0.3299115632259539 0.6972723120278298 0.12924417294785118 
0.14905895188055351 0.8259456969645568 0.7504575745200314 0.9582946197350475 0.5586004951359193 0.4899571845036436 
